epoch,step,test-acc,test-auc,test-clip_loss,test-cls_loss,test-cls_loss1D,test-cls_loss2D,test-contrast_loss,test-contrast_loss1D,test-contrast_loss2D,test-eer,test-loss,test-mse_loss,train-acc,train-auc,train-clip_loss,train-cls_loss,train-cls_loss1D,train-cls_loss2D,train-contrast_loss,train-contrast_loss1D,train-contrast_loss2D,train-eer,train-loss,train-mse_loss,val-acc,val-auc,val-clip_loss,val-cls_loss,val-cls_loss1D,val-cls_loss2D,val-contrast_loss,val-contrast_loss1D,val-contrast_loss2D,val-eer,val-loss,val-mse_loss
0,33,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5152000188827515,2.218700408935547,0.6935214400291443,0.6935386061668396,0.6936239004135132,0.3258530795574188,0.36000001430511475,0.29599589109420776,0.5600000023841858,4.955379962921143,1.0028586387634277
0,33,,,,,,,,,,,,,0.5199999809265137,0.5076489448547363,2.273200750350952,0.6924022436141968,0.6922348141670227,0.6937699317932129,0.29578647017478943,0.31666845083236694,0.30867159366607666,0.47826087474823,4.976947784423828,1.0032974481582642,,,,,,,,,,,,
1,67,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4912000000476837,2.2109215259552,0.6937160491943359,0.6932692527770996,0.6928020715713501,0.3154315650463104,0.36000001430511475,0.27132678031921387,0.5199999809265137,4.9220356941223145,1.00352144241333
1,67,,,,,,,,,,,,,0.5400000214576721,0.456119179725647,2.2680752277374268,0.6923877000808716,0.6932669281959534,0.6924755573272705,0.2983436584472656,0.2760438919067383,0.34743431210517883,0.5652173757553101,4.969683647155762,1.003238558769226,,,,,,,,,,,,
2,101,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5263999700546265,2.207975387573242,0.6942010521888733,0.6938073635101318,0.6928443312644958,0.3179812729358673,0.36000001430511475,0.2731623947620392,0.4399999976158142,4.921990871429443,1.003593921661377
2,101,,,,,,,,,,,,,0.5400000214576721,0.5144927501678467,2.261908531188965,0.6910918354988098,0.6924765706062317,0.6921970844268799,0.29117217659950256,0.2999989986419678,0.31208333373069763,0.5,4.949755668640137,1.003501534461975,,,,,,,,,,,,
3,135,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5471999645233154,2.190502643585205,0.6933401226997375,0.6934217810630798,0.6926693916320801,0.31798073649406433,0.35999995470046997,0.2718062102794647,0.4399999976158142,4.901740550994873,1.0036184787750244
3,135,,,,,,,,,,,,,0.5400000214576721,0.5551530122756958,2.2298390865325928,0.6904428601264954,0.6920802593231201,0.6911259293556213,0.29673314094543457,0.31199774146080017,0.3054846227169037,0.5,4.9209699630737305,1.0036393404006958,,,,,,,,,,,,
4,136,0.5,0.6499999761581421,2.150073528289795,0.691480278968811,0.6934221386909485,0.6916826367378235,0.33649298548698425,0.4049999713897705,0.26121169328689575,0.4000000059604645,4.8928704261779785,1.0036566257476807,,,,,,,,,,,,,,,,,,,,,,,,
